incident_id,timestamp,attack_type,severity,source_ip,destination_ip,country,mitre_technique,status
INC06487,2024-09-14 09:07:00,Malware,6,33.51.205.130,10.0.130.80,Russia,T1059,Resolved
INC06488,2024-10-16 09:52:00,Malware,4,71.86.44.86,10.0.139.127,Canada,T1499,Investigating
INC06489,2024-03-09 18:15:00,Ransomware,5,140.194.254.142,10.0.103.244,Brazil,T1081,Resolved
INC06490,2024-07-07 09:59:00,Brute Force,8,2.25.62.144,10.0.137.101,USA,T1055,Open
INC06491,2024-11-28 20:34:00,Insider Threat,6,195.168.192.234,10.0.170.87,India,T1566,Resolved
INC06492,2024-09-30 06:29:00,Phishing,6,83.78.76.240,10.0.75.185,France,T1204,Resolved
INC06493,2024-10-08 09:22:00,Malware,6,153.51.61.44,10.0.79.30,France,T1081,Open
INC06494,2024-01-14 08:04:00,DDoS,10,121.78.26.203,10.0.92.116,UK,T1110,Investigating
INC06495,2024-01-24 14:25:00,Phishing,7,241.5.207.98,10.0.58.72,China,T1081,Resolved
INC06496,2024-04-06 21:01:00,Malware,3,67.47.182.81,10.0.73.186,USA,T1059,Resolved
INC06497,2024-06-06 21:22:00,DDoS,1,135.99.64.44,10.0.194.239,India,T1204,Resolved
INC06498,2024-06-10 01:17:00,Malware,6,211.60.160.247,10.0.77.38,Germany,T1081,Investigating
INC06499,2024-10-05 06:51:00,Brute Force,3,249.69.153.108,10.0.183.61,Germany,T1081,Resolved
INC06500,2024-01-18 06:26:00,Phishing,2,98.59.46.195,10.0.64.220,Canada,T1566,Open
INC06501,2024-04-26 10:04:00,Brute Force,3,16.232.232.115,10.0.210.194,France,T1566,Open
INC06502,2024-04-02 12:56:00,Brute Force,5,165.156.107.152,10.0.165.222,USA,T1566,Resolved
INC06503,2024-10-06 18:32:00,Insider Threat,1,59.224.109.181,10.0.10.206,UK,T1059,Open
INC06504,2024-12-10 19:24:00,Ransomware,9,33.88.147.151,10.0.120.253,Germany,T1204,Open
INC06505,2024-11-29 19:57:00,DDoS,3,126.219.194.117,10.0.28.82,Russia,T1204,Resolved
INC06506,2024-06-29 05:17:00,Malware,6,77.190.242.120,10.0.40.42,Russia,T1110,Investigating
INC06507,2024-04-19 07:39:00,Phishing,1,218.252.32.80,10.0.182.121,UK,T1566,Investigating
INC06508,2024-12-03 01:32:00,DDoS,6,114.11.45.102,10.0.87.146,Brazil,T1055,Open
INC06509,2024-11-11 07:25:00,Malware,1,133.15.186.37,10.0.55.98,India,T1055,Resolved
INC06510,2024-03-18 08:22:00,DDoS,10,63.122.35.247,10.0.97.157,Canada,T1081,Open
INC06511,2024-02-19 00:54:00,Brute Force,9,30.77.121.80,10.0.189.11,France,T1499,Open
INC06512,2024-11-14 08:16:00,Insider Threat,5,226.150.81.153,10.0.176.141,France,T1081,Investigating
INC06513,2024-05-15 16:11:00,DDoS,9,10.132.111.234,10.0.121.160,India,T1059,Investigating
INC06514,2024-09-05 03:03:00,Phishing,1,3.179.213.125,10.0.52.177,Japan,T1055,Resolved
INC06515,2024-12-23 09:47:00,Phishing,8,139.32.154.54,10.0.189.5,USA,T1204,Investigating
INC06516,2024-09-30 02:04:00,Insider Threat,1,75.107.85.12,10.0.24.242,Japan,T1059,Resolved
INC06517,2024-05-06 17:39:00,Ransomware,1,178.93.80.221,10.0.160.141,UK,T1204,Investigating
INC06518,2024-08-01 15:44:00,DDoS,10,18.152.197.176,10.0.5.101,France,T1110,Investigating
INC06519,2024-07-07 04:41:00,Insider Threat,8,211.130.139.179,10.0.253.137,France,T1081,Investigating
INC06520,2024-10-02 19:24:00,Ransomware,3,68.179.243.212,10.0.192.120,France,T1059,Open
INC06521,2024-02-14 16:25:00,Malware,6,67.196.161.34,10.0.239.206,UK,T1204,Open
INC06522,2024-03-17 09:20:00,DDoS,7,23.21.148.204,10.0.46.156,Canada,T1081,Investigating
INC06523,2024-11-16 18:45:00,Ransomware,5,239.209.185.123,10.0.35.43,China,T1110,Investigating
INC06524,2024-08-12 00:51:00,Ransomware,9,119.154.140.158,10.0.116.42,France,T1566,Investigating
INC06525,2024-12-04 14:51:00,Malware,9,5.19.18.78,10.0.155.53,Brazil,T1081,Resolved
INC06526,2024-09-13 08:14:00,Malware,3,217.163.8.53,10.0.1.111,Canada,T1110,Resolved
INC06527,2024-04-14 06:29:00,Ransomware,3,232.204.32.253,10.0.32.162,UK,T1055,Open
INC06528,2024-01-31 16:53:00,Brute Force,8,142.18.18.209,10.0.8.80,Brazil,T1566,Resolved
INC06529,2024-02-05 11:19:00,Malware,7,152.207.203.40,10.0.141.163,UK,T1055,Investigating
INC06530,2024-08-24 08:16:00,DDoS,2,226.41.155.63,10.0.249.21,Canada,T1499,Resolved
INC06531,2024-04-11 04:40:00,Malware,5,12.114.235.83,10.0.40.164,Japan,T1566,Resolved
INC06532,2024-08-12 11:21:00,DDoS,2,192.68.178.231,10.0.201.93,UK,T1566,Investigating
INC06533,2024-07-15 22:57:00,DDoS,3,137.200.23.220,10.0.104.94,USA,T1110,Investigating
INC06534,2024-05-26 05:54:00,Phishing,1,147.153.202.129,10.0.34.49,Russia,T1499,Investigating
INC06535,2024-04-07 23:55:00,DDoS,5,191.53.38.54,10.0.161.190,Brazil,T1081,Open
INC06536,2024-09-01 08:37:00,DDoS,4,160.212.68.207,10.0.119.133,USA,T1059,Resolved
INC06537,2024-11-05 03:49:00,Ransomware,4,80.180.58.29,10.0.5.252,France,T1055,Open
INC06538,2024-08-10 10:19:00,Insider Threat,6,251.94.105.66,10.0.237.132,China,T1055,Resolved
INC06539,2024-06-10 20:56:00,Phishing,6,225.121.220.42,10.0.193.142,UK,T1499,Investigating
INC06540,2024-12-08 09:32:00,Brute Force,1,213.110.5.91,10.0.94.17,India,T1055,Open
INC06541,2024-10-26 15:53:00,Brute Force,8,166.127.64.70,10.0.88.2,Germany,T1059,Resolved
INC06542,2024-07-20 14:48:00,Insider Threat,10,226.184.108.59,10.0.5.1,Germany,T1499,Resolved
INC06543,2024-03-16 21:55:00,DDoS,4,161.146.0.54,10.0.177.188,UK,T1204,Resolved
INC06544,2024-08-10 06:13:00,Ransomware,10,30.81.126.46,10.0.75.105,UK,T1059,Investigating
INC06545,2024-05-14 15:34:00,Phishing,6,42.216.210.117,10.0.31.206,France,T1566,Open
INC06546,2024-07-04 21:16:00,Malware,6,220.27.181.169,10.0.207.197,China,T1566,Investigating
INC06547,2024-07-09 11:27:00,Phishing,5,228.12.16.232,10.0.145.2,Russia,T1059,Resolved
INC06548,2024-07-20 03:41:00,Brute Force,7,132.170.220.212,10.0.77.116,France,T1081,Investigating
INC06549,2024-02-24 09:10:00,Insider Threat,6,125.77.163.150,10.0.101.77,UK,T1055,Investigating
INC06550,2024-02-23 22:02:00,Insider Threat,5,129.114.196.159,10.0.200.35,France,T1081,Open
INC06551,2024-06-26 21:27:00,Ransomware,8,64.185.249.80,10.0.17.121,Russia,T1110,Resolved
INC06552,2024-09-09 01:48:00,Brute Force,1,53.116.139.59,10.0.26.137,Canada,T1499,Investigating
INC06553,2024-10-17 02:55:00,DDoS,9,154.135.217.68,10.0.48.232,UK,T1566,Investigating
INC06554,2024-01-22 18:49:00,Brute Force,2,20.149.162.164,10.0.115.120,UK,T1204,Open
INC06555,2024-05-31 22:54:00,Malware,9,112.25.153.8,10.0.76.45,Japan,T1204,Open
INC06556,2024-07-22 20:57:00,DDoS,2,221.84.162.57,10.0.174.70,Brazil,T1110,Resolved
INC06557,2024-10-20 21:49:00,Brute Force,8,248.223.47.219,10.0.164.210,Canada,T1566,Open
INC06558,2024-12-27 05:44:00,Insider Threat,7,31.136.111.211,10.0.30.188,China,T1204,Open
INC06559,2024-04-20 07:18:00,Ransomware,7,176.139.245.52,10.0.206.225,China,T1081,Investigating
INC06560,2024-02-23 05:29:00,Insider Threat,4,91.126.201.132,10.0.76.120,India,T1566,Resolved
INC06561,2024-11-22 17:42:00,Phishing,6,227.212.87.115,10.0.113.237,Japan,T1566,Open
INC06562,2024-12-21 01:02:00,Brute Force,5,172.235.68.167,10.0.177.33,Canada,T1204,Resolved
INC06563,2024-12-23 10:46:00,Insider Threat,2,131.90.190.159,10.0.62.19,Russia,T1566,Investigating
INC06564,2024-09-26 20:31:00,Ransomware,9,200.119.48.109,10.0.111.59,USA,T1566,Investigating
INC06565,2024-03-20 17:15:00,DDoS,1,192.86.189.48,10.0.63.158,Russia,T1204,Open
INC06566,2024-08-25 00:15:00,Brute Force,8,26.88.213.9,10.0.85.80,USA,T1499,Investigating
INC06567,2024-06-06 20:49:00,DDoS,8,114.0.149.136,10.0.5.17,Japan,T1110,Investigating
INC06568,2024-08-15 17:13:00,Brute Force,1,242.128.78.36,10.0.99.117,USA,T1055,Resolved
INC06569,2024-11-11 11:57:00,Ransomware,5,254.109.86.170,10.0.9.98,Germany,T1499,Investigating
INC06570,2024-07-19 21:51:00,Phishing,2,191.55.63.115,10.0.223.140,UK,T1110,Resolved
INC06571,2024-03-17 18:40:00,Phishing,1,7.2.104.220,10.0.125.228,UK,T1110,Resolved
INC06572,2024-04-17 16:03:00,Ransomware,1,157.47.206.202,10.0.97.36,China,T1110,Investigating
INC06573,2024-07-13 08:29:00,Insider Threat,8,48.68.66.114,10.0.22.156,UK,T1059,Open
INC06574,2024-02-19 04:20:00,Phishing,2,176.42.98.233,10.0.159.114,USA,T1081,Investigating
INC06575,2024-03-18 17:25:00,Malware,1,77.155.141.242,10.0.182.172,Canada,T1204,Open
INC06576,2024-02-19 18:10:00,Insider Threat,5,185.79.83.13,10.0.79.80,France,T1055,Open
INC06577,2024-11-02 20:50:00,Brute Force,3,145.140.16.137,10.0.81.187,France,T1055,Open
INC06578,2024-07-09 04:49:00,Insider Threat,8,117.148.37.1,10.0.73.187,China,T1055,Resolved
INC06579,2024-04-21 09:14:00,DDoS,8,224.82.10.166,10.0.131.82,Brazil,T1204,Open
INC06580,2024-09-06 21:29:00,DDoS,7,156.26.33.112,10.0.154.121,Japan,T1566,Open
INC06581,2024-01-04 18:38:00,Insider Threat,1,208.40.49.140,10.0.37.1,India,T1059,Resolved
INC06582,2024-12-25 10:06:00,Phishing,3,95.8.36.128,10.0.175.84,USA,T1110,Resolved
INC06583,2024-03-28 07:24:00,Malware,7,137.246.126.192,10.0.236.60,Canada,T1081,Resolved
INC06584,2024-10-26 21:17:00,DDoS,5,110.166.6.204,10.0.20.136,Brazil,T1499,Resolved
INC06585,2024-08-08 19:13:00,DDoS,3,22.206.104.25,10.0.187.215,USA,T1055,Resolved
INC06586,2024-03-20 08:04:00,Phishing,9,35.213.24.188,10.0.193.19,Brazil,T1110,Resolved
INC06587,2024-08-15 11:48:00,Malware,8,113.2.47.237,10.0.44.157,Germany,T1081,Resolved
INC06588,2024-04-07 14:54:00,Phishing,1,51.137.149.156,10.0.166.94,Japan,T1055,Resolved
INC06589,2024-09-04 06:16:00,Brute Force,9,174.3.135.240,10.0.178.70,France,T1110,Investigating
INC06590,2024-03-27 23:31:00,Phishing,3,204.69.94.143,10.0.42.209,China,T1499,Resolved
INC06591,2024-04-27 12:11:00,Phishing,1,168.57.61.195,10.0.22.89,USA,T1110,Open
INC06592,2024-12-27 09:32:00,Malware,10,121.236.71.108,10.0.156.224,Japan,T1204,Resolved
INC06593,2024-03-29 03:51:00,Phishing,2,5.125.91.245,10.0.103.37,Russia,T1110,Open
INC06594,2024-09-18 06:17:00,Phishing,10,226.253.87.63,10.0.38.141,Russia,T1059,Resolved
INC06595,2024-11-14 03:38:00,Ransomware,2,128.223.3.132,10.0.35.87,USA,T1566,Investigating
INC06596,2024-11-15 04:19:00,Brute Force,4,159.158.171.195,10.0.12.36,China,T1499,Investigating
INC06597,2024-08-02 19:20:00,Ransomware,2,6.53.56.151,10.0.140.52,UK,T1499,Resolved
INC06598,2024-10-19 06:08:00,Malware,8,26.13.100.147,10.0.103.180,Brazil,T1566,Resolved
INC06599,2024-07-05 02:31:00,Insider Threat,3,84.163.99.144,10.0.227.34,USA,T1110,Open
INC06600,2024-03-02 08:37:00,DDoS,9,126.191.16.152,10.0.181.204,UK,T1081,Resolved
INC06601,2024-02-04 09:35:00,Phishing,1,11.245.86.191,10.0.43.40,Russia,T1204,Investigating
INC06602,2024-01-01 13:38:00,DDoS,1,128.126.218.246,10.0.104.109,Russia,T1110,Investigating
INC06603,2024-06-27 12:01:00,Insider Threat,2,165.252.218.21,10.0.124.126,China,T1055,Investigating
INC06604,2024-10-21 07:42:00,Ransomware,2,134.0.248.41,10.0.171.61,UK,T1059,Resolved
INC06605,2024-04-01 20:12:00,Malware,10,209.45.176.121,10.0.121.69,Canada,T1110,Open
INC06606,2024-06-25 19:24:00,Insider Threat,2,11.251.211.137,10.0.110.168,India,T1204,Open
INC06607,2024-10-29 13:04:00,Brute Force,2,143.12.56.41,10.0.78.245,UK,T1566,Resolved
INC06608,2024-06-20 21:03:00,DDoS,5,38.94.49.214,10.0.21.215,China,T1055,Investigating
INC06609,2024-08-30 09:48:00,Insider Threat,5,205.215.143.206,10.0.73.116,USA,T1566,Resolved
INC06610,2024-09-13 11:49:00,Phishing,7,104.178.117.8,10.0.71.99,France,T1059,Resolved
INC06611,2024-03-19 02:53:00,DDoS,5,83.86.219.173,10.0.138.22,Germany,T1055,Resolved
INC06612,2024-10-13 18:40:00,Phishing,9,174.76.43.212,10.0.81.254,India,T1055,Resolved
INC06613,2024-01-22 01:02:00,DDoS,8,133.116.156.3,10.0.39.53,Russia,T1110,Investigating
INC06614,2024-11-09 11:05:00,DDoS,6,237.213.188.130,10.0.238.92,Canada,T1059,Open
INC06615,2024-02-27 08:17:00,Malware,3,3.164.124.138,10.0.165.230,China,T1110,Investigating
INC06616,2024-07-30 08:20:00,Brute Force,3,63.130.145.211,10.0.117.72,France,T1566,Investigating
INC06617,2024-10-25 02:32:00,Insider Threat,1,192.104.24.130,10.0.227.213,Brazil,T1566,Open
INC06618,2024-05-12 01:10:00,DDoS,2,183.233.22.96,10.0.26.128,UK,T1081,Resolved
INC06619,2024-02-01 06:43:00,Phishing,7,101.208.124.138,10.0.20.113,UK,T1081,Investigating
INC06620,2024-09-17 18:49:00,Phishing,7,155.31.107.209,10.0.18.50,Canada,T1110,Investigating
INC06621,2024-11-30 18:24:00,Brute Force,2,52.232.251.22,10.0.199.39,Japan,T1499,Resolved
INC06622,2024-09-20 09:38:00,Brute Force,7,216.99.95.21,10.0.247.75,Russia,T1055,Open
INC06623,2024-04-14 07:31:00,Malware,2,117.222.181.249,10.0.134.249,Canada,T1059,Resolved
INC06624,2024-08-25 10:43:00,Insider Threat,3,29.18.32.153,10.0.222.131,China,T1110,Open
INC06625,2024-03-18 08:14:00,Brute Force,1,182.95.58.242,10.0.243.228,Canada,T1059,Resolved
INC06626,2024-02-18 11:36:00,Brute Force,3,45.83.99.158,10.0.124.48,Japan,T1110,Investigating
INC06627,2024-10-16 12:09:00,Brute Force,6,123.228.56.17,10.0.106.149,India,T1566,Investigating
INC06628,2024-11-01 03:00:00,Brute Force,2,73.135.249.154,10.0.247.1,Japan,T1059,Resolved
INC06629,2024-04-16 12:52:00,Insider Threat,7,20.2.124.130,10.0.60.147,USA,T1204,Investigating
INC06630,2024-02-03 14:49:00,Phishing,1,138.51.2.133,10.0.116.94,India,T1566,Open
INC06631,2024-07-06 16:16:00,Ransomware,8,86.248.139.40,10.0.33.38,Japan,T1081,Resolved
INC06632,2024-09-09 15:48:00,Malware,2,212.92.162.114,10.0.71.93,France,T1055,Investigating
INC06633,2024-06-13 20:46:00,Brute Force,5,228.20.188.245,10.0.121.153,UK,T1566,Open
INC06634,2024-10-10 22:13:00,Brute Force,3,97.32.177.225,10.0.32.17,UK,T1059,Investigating
INC06635,2024-12-23 02:58:00,Brute Force,1,1.13.17.3,10.0.127.179,Japan,T1499,Open
INC06636,2024-11-07 01:35:00,DDoS,1,118.51.18.43,10.0.71.162,Russia,T1566,Investigating
INC06637,2024-11-28 00:12:00,Ransomware,8,114.107.39.178,10.0.227.249,India,T1204,Open
INC06638,2024-05-31 19:48:00,Ransomware,7,155.199.91.168,10.0.60.110,India,T1566,Open
INC06639,2024-05-14 16:39:00,DDoS,3,111.50.117.140,10.0.98.194,USA,T1081,Resolved
INC06640,2024-06-08 23:59:00,DDoS,3,61.241.46.173,10.0.141.155,India,T1204,Resolved
INC06641,2024-02-29 14:02:00,Phishing,2,238.108.13.249,10.0.36.9,India,T1059,Open
INC06642,2024-11-23 16:29:00,Ransomware,9,160.137.138.32,10.0.134.27,UK,T1081,Resolved
INC06643,2024-09-19 17:08:00,DDoS,3,53.225.67.72,10.0.44.255,Brazil,T1566,Resolved
INC06644,2024-10-05 12:45:00,DDoS,2,156.9.234.55,10.0.133.242,Germany,T1110,Investigating
INC06645,2024-07-04 17:29:00,Ransomware,9,239.148.134.153,10.0.8.222,Canada,T1566,Open
INC06646,2024-05-29 18:25:00,Insider Threat,6,116.159.148.63,10.0.121.209,Brazil,T1081,Resolved
INC06647,2024-09-18 01:35:00,DDoS,10,125.154.17.83,10.0.119.11,India,T1499,Resolved
INC06648,2024-04-26 17:36:00,Phishing,10,95.11.242.18,10.0.56.198,USA,T1055,Open
INC06649,2024-08-17 23:07:00,Insider Threat,9,137.154.145.132,10.0.228.222,China,T1110,Open
INC06650,2024-02-13 11:58:00,DDoS,2,161.182.105.135,10.0.141.202,UK,T1059,Open
INC06651,2024-10-25 19:40:00,Insider Threat,10,181.79.44.25,10.0.11.145,Russia,T1204,Open
INC06652,2024-02-02 18:59:00,Phishing,7,62.48.208.248,10.0.146.195,Brazil,T1055,Investigating
INC06653,2024-03-19 11:48:00,Brute Force,9,121.110.239.3,10.0.177.101,China,T1081,Investigating
INC06654,2024-11-07 16:13:00,Phishing,4,1.120.191.18,10.0.61.14,Germany,T1566,Open
INC06655,2024-09-22 05:08:00,Insider Threat,6,98.42.135.76,10.0.183.103,Japan,T1110,Open
INC06656,2024-05-15 10:41:00,Phishing,6,21.197.246.134,10.0.163.176,Germany,T1566,Investigating
INC06657,2024-12-07 07:51:00,DDoS,1,232.17.45.197,10.0.227.34,USA,T1055,Investigating
INC06658,2024-07-05 02:26:00,Malware,6,153.37.141.52,10.0.118.169,China,T1059,Resolved
INC06659,2024-06-28 20:29:00,Ransomware,10,31.168.17.45,10.0.206.141,Canada,T1204,Investigating
INC06660,2024-02-25 03:40:00,Brute Force,3,2.235.50.57,10.0.72.242,UK,T1110,Open
INC06661,2024-05-23 20:49:00,Malware,3,220.216.159.95,10.0.74.215,USA,T1081,Investigating
INC06662,2024-08-10 05:56:00,Insider Threat,2,124.137.141.216,10.0.181.132,USA,T1499,Resolved
INC06663,2024-06-01 22:41:00,Ransomware,8,102.150.44.124,10.0.124.79,China,T1204,Open
INC06664,2024-09-22 13:08:00,Ransomware,4,112.204.27.253,10.0.52.181,Germany,T1055,Open
INC06665,2024-08-08 12:59:00,Brute Force,5,41.244.62.113,10.0.38.35,UK,T1081,Open
INC06666,2024-06-22 03:13:00,Brute Force,1,135.110.147.60,10.0.252.159,Russia,T1081,Resolved
INC06667,2024-11-28 12:50:00,DDoS,8,22.85.225.17,10.0.19.54,Brazil,T1055,Investigating
INC06668,2024-12-17 04:23:00,Phishing,8,9.74.55.25,10.0.235.87,Germany,T1055,Investigating
INC06669,2024-07-22 06:18:00,Malware,7,76.224.201.188,10.0.235.240,China,T1566,Open
INC06670,2024-07-21 08:39:00,Phishing,6,2.253.67.116,10.0.166.16,UK,T1566,Investigating
INC06671,2024-06-27 19:05:00,Insider Threat,2,249.26.52.196,10.0.44.243,Japan,T1055,Investigating
INC06672,2024-08-07 06:38:00,Insider Threat,8,168.99.46.114,10.0.222.230,Russia,T1204,Open
INC06673,2024-01-26 00:10:00,DDoS,10,147.208.84.107,10.0.158.114,China,T1081,Investigating
INC06674,2024-10-09 00:48:00,Insider Threat,1,167.144.185.98,10.0.58.109,Brazil,T1566,Investigating
INC06675,2024-06-29 13:46:00,Insider Threat,2,229.145.214.18,10.0.154.236,Brazil,T1499,Investigating
INC06676,2024-01-01 05:31:00,Brute Force,9,170.185.213.153,10.0.133.198,Germany,T1081,Investigating
INC06677,2024-12-14 20:50:00,DDoS,7,167.204.181.193,10.0.64.100,Canada,T1566,Investigating
INC06678,2024-08-23 11:22:00,Brute Force,10,147.138.120.80,10.0.63.176,Brazil,T1499,Investigating
INC06679,2024-11-06 22:35:00,Phishing,2,6.99.250.92,10.0.69.225,Germany,T1204,Open
INC06680,2024-06-22 07:19:00,Ransomware,10,241.172.206.82,10.0.13.28,India,T1499,Resolved
INC06681,2024-03-01 22:26:00,DDoS,8,104.10.152.210,10.0.220.199,Germany,T1204,Investigating
INC06682,2024-01-27 04:25:00,DDoS,1,217.32.255.58,10.0.71.38,France,T1499,Open
INC06683,2024-12-04 15:56:00,Brute Force,2,65.195.91.90,10.0.88.159,USA,T1059,Investigating
INC06684,2024-07-26 21:10:00,Phishing,6,250.5.157.69,10.0.28.28,India,T1566,Open
INC06685,2024-09-05 11:29:00,Brute Force,7,228.133.142.119,10.0.42.155,Japan,T1081,Investigating
INC06686,2024-06-28 15:31:00,Ransomware,4,202.233.127.67,10.0.195.103,China,T1059,Investigating
INC06687,2024-08-02 13:38:00,Ransomware,6,36.57.250.44,10.0.210.12,France,T1499,Open
INC06688,2024-12-07 05:30:00,Insider Threat,8,159.235.148.130,10.0.213.36,Brazil,T1081,Open
INC06689,2024-09-01 13:38:00,Ransomware,2,252.179.22.26,10.0.21.20,USA,T1110,Resolved
INC06690,2024-09-04 16:04:00,Phishing,4,171.104.62.244,10.0.245.102,USA,T1499,Open
INC06691,2024-07-23 06:25:00,Malware,5,46.10.127.67,10.0.43.90,Germany,T1110,Resolved
INC06692,2024-04-07 04:07:00,Ransomware,4,206.211.38.238,10.0.71.3,USA,T1110,Open
INC06693,2024-09-24 23:06:00,Insider Threat,3,198.105.27.253,10.0.120.188,Germany,T1055,Investigating
INC06694,2024-09-21 00:41:00,Insider Threat,4,31.206.15.168,10.0.21.33,Canada,T1110,Investigating
INC06695,2024-03-04 02:24:00,Phishing,3,80.168.22.113,10.0.114.4,Brazil,T1110,Investigating
INC06696,2024-10-07 04:23:00,Phishing,8,130.236.59.100,10.0.45.107,Canada,T1081,Investigating
INC06697,2024-11-18 22:52:00,Insider Threat,7,250.99.85.10,10.0.144.140,India,T1566,Resolved
INC06698,2024-02-08 13:48:00,Ransomware,10,153.74.100.154,10.0.138.167,UK,T1110,Open
INC06699,2024-01-29 06:24:00,Malware,10,28.79.52.14,10.0.74.152,Germany,T1499,Resolved
INC06700,2024-12-16 21:38:00,Brute Force,8,9.60.98.28,10.0.179.139,USA,T1566,Resolved
INC06701,2024-02-09 14:27:00,Ransomware,9,85.204.87.161,10.0.52.202,France,T1055,Resolved
INC06702,2024-07-25 20:52:00,Malware,1,15.84.62.63,10.0.253.35,Japan,T1110,Open
INC06703,2024-10-13 10:10:00,Brute Force,2,56.223.221.222,10.0.245.227,India,T1055,Open
INC06704,2024-03-30 04:26:00,Brute Force,2,140.130.205.44,10.0.241.114,Canada,T1059,Open
INC06705,2024-07-21 08:15:00,Insider Threat,7,83.219.218.188,10.0.50.54,Brazil,T1204,Investigating
INC06706,2024-08-10 22:30:00,Insider Threat,6,20.153.119.4,10.0.142.156,China,T1566,Resolved
INC06707,2024-04-07 07:45:00,Ransomware,10,118.151.182.225,10.0.65.15,China,T1566,Open
INC06708,2024-04-19 04:08:00,Phishing,1,55.190.73.108,10.0.49.146,Canada,T1110,Open
INC06709,2024-06-28 15:15:00,Ransomware,7,229.111.207.45,10.0.167.239,India,T1081,Investigating
INC06710,2024-03-22 22:02:00,DDoS,7,92.14.111.24,10.0.67.199,China,T1055,Investigating
INC06711,2024-05-31 15:40:00,Malware,10,93.47.193.15,10.0.114.59,Japan,T1204,Resolved
INC06712,2024-10-09 18:31:00,DDoS,10,196.249.85.73,10.0.240.203,UK,T1110,Investigating
INC06713,2024-09-22 16:44:00,Malware,4,187.10.252.140,10.0.181.74,UK,T1566,Resolved
INC06714,2024-12-30 23:05:00,Malware,3,182.26.10.41,10.0.4.26,Canada,T1059,Resolved
INC06715,2024-08-07 17:36:00,Phishing,2,155.222.54.141,10.0.197.59,Canada,T1059,Resolved
INC06716,2024-05-15 03:00:00,Brute Force,3,128.161.196.161,10.0.142.122,Canada,T1081,Investigating
INC06717,2024-03-02 22:29:00,Phishing,3,180.92.117.220,10.0.235.108,Russia,T1566,Investigating
INC06718,2024-04-14 09:34:00,Insider Threat,4,122.229.26.41,10.0.13.79,India,T1110,Open
INC06719,2024-09-07 19:43:00,Phishing,9,154.101.1.84,10.0.145.150,Japan,T1081,Resolved
INC06720,2024-02-23 22:46:00,Ransomware,10,124.94.3.163,10.0.8.105,Canada,T1059,Open
INC06721,2024-04-24 11:22:00,DDoS,5,244.84.85.198,10.0.220.6,Russia,T1566,Resolved
INC06722,2024-10-27 10:06:00,Phishing,1,175.64.57.229,10.0.187.119,China,T1204,Investigating
INC06723,2024-07-30 10:58:00,Malware,6,190.116.144.243,10.0.133.232,Japan,T1055,Resolved
INC06724,2024-06-21 19:40:00,Phishing,4,112.180.143.252,10.0.122.248,UK,T1059,Resolved
INC06725,2024-08-02 18:23:00,Brute Force,4,172.169.148.30,10.0.86.136,India,T1499,Open
INC06726,2024-07-09 15:21:00,Ransomware,2,119.46.99.89,10.0.58.150,UK,T1110,Open
INC06727,2024-03-14 10:00:00,Brute Force,4,12.116.237.98,10.0.52.27,China,T1059,Investigating
INC06728,2024-10-09 11:16:00,Malware,2,117.98.69.135,10.0.69.29,China,T1081,Investigating
INC06729,2024-02-28 13:26:00,Brute Force,5,205.83.168.97,10.0.119.40,UK,T1059,Investigating
INC06730,2024-08-03 03:43:00,Ransomware,8,139.214.172.183,10.0.114.84,Japan,T1566,Investigating
INC06731,2024-10-15 10:10:00,Phishing,1,22.218.165.45,10.0.79.212,Russia,T1499,Investigating
